truckingcompanyid,productid,distanceinmiles,fuelcost,linehaulcost,source,destination
2578,10,1751.76,5.3,197.15,Louisville,Tulsa
2511,4,3406.2,6.1,40.1,Tulsa,Jacksonville
3002,5,3503.52,7.65,94.12,Tampa,Jacksonville
8657,6,2530.32,3.6,48.3,Tucson,San Antonio
5419,10,1849.08,6.12,137.62,San Antonio,Portland
8393,7,681.24,5.25,171.06,Fort Worth,Washington
7397,5,1167.84,7.11,591.13,Colorado Springs,Las Vegas
6833,24,486.6,6.81,944.86,Raleigh,Sacramento
7849,13,486.6,7.37,3381.12,Colorado Springs,Fresno
7668,24,486.6,5.3,531.13,Nashville,Memphis
1989,10,1849.08,6.44,444.91,Phoenix,Detroit
7496,16,1167.84,4.72,370.43,Detroit,Jacksonville
8949,15,1751.76,4.72,326.61,Milwaukee,Arlington
7837,16,1167.84,5.37,1317.2,Denver,Milwaukee
5244,19,389.28,5.14,372.62,Dallas,Fort Worth
8851,1,486.6,4.99,696.12,Milwaukee,Sacramento
6036,4,2335.68,5.13,154.62,Minneapolis,El Paso
8561,22,778.56,6.28,506.25,Minneapolis,Kansas City
2679,7,3211.56,4.16,88.23,Phoenix,Kansas City
8560,22,1459.8,5.15,244.15,Memphis,Fort Worth
5323,6,3698.16,5.46,252.89,San Antonio,Oakland
7165,21,389.28,5.98,189.36,Arlington,Oakland
3196,20,1070.52,4.25,138.61,Arlington,Kansas City
9348,13,1265.16,4.92,265.87,Louisville,Miami
4771,2,1751.76,2.94,171.7,Portland,San Diego
3936,13,3698.16,5.11,63.82,San Jose,Tampa
4296,7,973.2,6.75,611.07,Fresno,Virginia Beach
1258,1,291.96,4.95,197.58,Oklahoma City,Memphis
8404,5,778.56,3.35,667.6,Louisville,Boston
6969,3,1459.8,5.41,282.04,Charlotte,Baltimore
9765,24,3990.12,5.53,153.91,Tampa,San Antonio
9509,10,1751.76,4.63,185.28,Austin,Louisville
1442,8,389.28,5.05,1066.85,Detroit,Memphis
7955,3,4282.08,5.9,45.51,Tulsa,Chicago
9330,9,389.28,4.49,403.55,Las Vegas,Milwaukee
6648,7,3211.56,4.33,123.91,Kansas City,Phoenix
7325,24,3211.56,6.23,36.17,Philadelphia,Colorado Springs
6189,13,1167.84,6.08,100.51,Chicago,Charlotte
2907,23,778.56,5.56,306.24,San Francisco,San Diego
3114,6,583.92,6.64,1556.64,Tucson,Colorado Springs
8789,5,4184.76,5.01,57.16,Phoenix,Tampa
4408,10,681.24,4.53,753.67,Columbus,San Antonio
6747,11,681.24,5.01,729.4,Atlanta,Virginia Beach
1379,20,1654.44,5.88,64.34,Raleigh,Detroit
6560,1,2238.36,6.24,226.09,San Diego,Milwaukee
4352,1,2335.68,5.07,876.92,Chicago,Las Vegas
4898,8,2919.6,5.73,145.12,Virginia Beach,Columbus
9054,12,389.28,5.46,343.63,Philadelphia,Los Angeles
5166,9,291.96,5.22,335.47,Kansas City,Raleigh
9611,1,2043.72,4.79,200.41,Portland,Phoenix
3430,1,486.6,5.07,1646.61,Boston,San Francisco
7928,5,1265.16,5.64,279.35,Charlotte,Memphis
6373,3,3990.12,6.39,410.8,Dallas,New Orleans
6815,18,681.24,4.47,110.45,Tucson,Portland
5873,21,2530.32,4.96,187.27,Detroit,New Orleans
9913,17,1557.12,5.48,817.33,Tucson,Arlington
8135,5,1654.44,5.48,143.89,Dallas,Portland
2021,15,97.32,5.23,17816.38,Atlanta,Sacramento
5492,8,389.28,5.82,1762.36,Albuquerque,Sacramento
8567,1,486.6,4.94,1299.27,Long Beach,Tampa
8059,4,2822.28,3.63,69.87,Virginia Beach,Charlotte
4664,18,1070.52,6.14,165.4,Colorado Springs,New Orleans
6598,11,973.2,5.38,277.6,Austin,Boston
4024,15,3600.84,5.1,225.57,Fort Worth,New Orleans
2476,13,681.24,6.32,250.22,Chicago,San Jose
8395,19,1167.84,5.47,201.28,Baltimore,Seattle
6661,2,486.6,6.4,429.2,Fresno,Colorado Springs
4751,11,1362.48,5.28,365.63,Denver,Phoenix
3672,14,778.56,4.46,589.01,San Antonio,Charlotte
1825,5,583.92,4.85,1159.91,Kansas City,Virginia Beach
1007,1,1557.12,5.6,184.7,Nashville,Colorado Springs
1969,15,486.6,5.96,1008.88,Virginia Beach,Arlington
8913,11,973.2,5.24,423.88,Oklahoma City,Charlotte
4377,10,1459.8,7.12,70.56,Albuquerque,Indianapolis
6023,23,778.56,5.02,1234.24,San Francisco,Detroit
1458,19,2724.96,4.47,225.12,San Diego,Sacramento
3070,22,3698.16,5.18,88.35,Houston,Miami
6004,19,3990.12,4.64,59.12,Arlington,San Diego
6612,11,2238.36,5.37,219.47,Milwaukee,San Diego
2782,23,1167.84,5.42,414.85,Dallas,Boston
5281,7,291.96,5.83,1413.6,Milwaukee,Fresno
1526,24,486.6,4.16,193.09,Louisville,Detroit
1392,20,2043.72,6.2,332.32,San Francisco,Atlanta
2739,7,2627.64,5.38,15.1,Charlotte,Miami
4707,10,291.96,6.18,683.59,Colorado Springs,Sacramento
9332,23,194.64,4.56,1055.06,San Diego,Philadelphia
9498,15,3600.84,5.32,144.44,Long Beach,Philadelphia
7369,17,389.28,5.6,3787.18,Philadelphia,Los Angeles
1871,23,778.56,7.13,846.07,San Jose,Los Angeles
8826,15,97.32,4.73,8864.17,Arlington,Tampa
5575,13,291.96,3.52,1807.7,Dallas,Philadelphia
7528,16,2919.6,5.61,168.03,Columbus,Virginia Beach
3219,20,1459.8,5.09,70.64,Tucson,Seattle
7337,2,1946.4,5.75,541.71,Tampa,Memphis
4338,20,1167.84,5.07,315.55,Mesa,Nashville
6438,6,1654.44,5.58,597.44,Tucson,New Orleans
7354,10,973.2,5.65,275.39,Memphis,Kansas City
1155,13,778.56,5.19,207.91,Columbus,El Paso
7448,22,291.96,6.67,1458.69,Long Beach,Omaha
1164,11,1849.08,7.54,289.85,Milwaukee,Jacksonville
3001,19,3016.92,2.69,308.25,Los Angeles,Tucson
2429,20,2238.36,6.46,387.19,Chicago,Portland
5811,22,3211.56,6.14,77.27,Miami,Dallas
9634,23,486.6,5.52,351.3,San Jose,Charlotte
8943,6,1265.16,6.35,642.94,Milwaukee,Virginia Beach
8911,7,389.28,4.59,940.93,Detroit,Memphis
9424,14,1167.84,4.43,1715.5,Milwaukee,Denver
3057,24,1459.8,5.51,54.76,Oklahoma City,San Jose
4771,14,1654.44,4.6,381.8,Austin,Memphis
1368,3,2822.28,7.8,214.63,Washington,Arlington
8729,7,3406.2,4.37,325.75,Jacksonville,Tulsa
3908,3,97.32,4.87,2310.37,Philadelphia,San Antonio
4664,18,1557.12,5.6,143.55,Seattle,Fresno
5051,23,1946.4,5.68,68.74,New Orleans,Baltimore
4653,19,778.56,4.52,407.74,Phoenix,Fort Worth
3342,22,681.24,5.71,772.78,El Paso,Charlotte
8556,13,194.64,4.9,3119.32,Jacksonville,Columbus
5319,7,3795.48,6.31,164.8,San Antonio,Minneapolis
5427,10,486.6,5.55,938.57,Detroit,Louisville
5597,11,97.32,4.35,3600.77,Memphis,Las Vegas
9207,5,1654.44,5.03,321.07,Sacramento,Denver
1121,8,3308.88,6.16,183.05,Arlington,Charlotte
1207,7,1167.84,4.94,969.57,Columbus,Portland
9663,8,3795.48,5.83,39.13,Los Angeles,Raleigh
8569,11,681.24,4.57,346.35,San Jose,Chicago
8947,15,3600.84,6.8,139.92,Raleigh,Houston
1964,23,3211.56,4.16,440.11,Raleigh,San Diego
2652,16,3600.84,6.22,136.77,Raleigh,Houston
7276,13,486.6,4.18,1466.67,El Paso,Indianapolis
4306,3,778.56,6.23,1070.87,Oakland,Atlanta
3431,10,3016.92,6.93,273.65,Tucson,Los Angeles
5281,3,1362.48,5.33,264.58,Portland,Omaha
9612,2,2530.32,6.65,48.35,Mesa,Dallas
1700,4,3600.84,6.3,15.91,Raleigh,Houston
6831,17,486.6,5.03,987.73,Fort Worth,San Diego
7325,2,875.88,6.18,981.76,Philadelphia,Charlotte
7938,16,583.92,6.77,809.9,Milwaukee,Oklahoma City
2681,11,2724.96,4.48,193.69,Tucson,Phoenix
2243,2,1459.8,5.38,253.1,Dallas,Detroit
7873,10,486.6,4.41,341.05,Los Angeles,San Antonio
2264,4,4282.08,4.11,103.57,Phoenix,Arlington
8598,20,97.32,5.13,5777.8,Seattle,Denver
6403,3,3892.8,5.71,80.78,New Orleans,San Jose
6594,13,2238.36,6.63,285.35,San Francisco,Colorado Springs
4730,13,2141.04,6.54,669.97,Tucson,Austin
8000,12,486.6,6.03,296.04,Chicago,San Diego
4943,9,583.92,4.6,385.99,Albuquerque,Portland
6161,8,291.96,6.53,3555.13,Minneapolis,Arlington
6640,20,3990.12,3.78,81.53,Long Beach,Los Angeles
5054,15,2724.96,5.61,48.53,New Orleans,El Paso
7565,5,3600.84,6.03,76.97,Colorado Springs,Los Angeles
7063,19,875.88,6.25,763.7,Arlington,Omaha
2477,18,3308.88,5.59,322.43,Atlanta,Chicago
6652,6,3016.92,5.81,110.3,Omaha,Dallas
5469,6,1265.16,5.47,184.98,Washington,Tucson
2847,15,1265.16,7.46,114.57,Memphis,Charlotte
4853,8,1946.4,6.23,123.14,Detroit,Houston
7400,9,875.88,5.03,29.69,Phoenix,Columbus
5714,3,389.28,6.33,2160.69,Tucson,Louisville
9351,13,2238.36,4.31,272.25,Atlanta,Columbus
6988,21,583.92,5.56,596.59,Milwaukee,Oklahoma City
3011,18,778.56,5.35,158.3,Oakland,Atlanta
5007,10,1654.44,5.18,404.49,Minneapolis,Louisville
1568,18,291.96,4.34,2195.82,San Antonio,San Jose
9505,11,291.96,6.43,2230.98,Sacramento,Colorado Springs
5945,16,486.6,5.42,387.21,Virginia Beach,Arlington
6647,11,3600.84,5.54,142.88,Tulsa,San Jose
8892,3,1070.52,6.09,922.3,Omaha,Louisville
5883,11,2433,4.45,215.25,Houston,Louisville
8855,7,1070.52,7.28,771.81,Kansas City,Arlington
5516,1,1265.16,5.25,187.14,Seattle,Milwaukee
1352,19,1070.52,5.82,473.36,Philadelphia,Indianapolis
3060,4,486.6,3.93,429.65,Omaha,Oakland
4919,3,1459.8,5.75,218.17,Seattle,Chicago
9484,1,2627.64,5.4,176.98,Albuquerque,Phoenix
4310,10,389.28,5.01,1195.47,Washington,San Francisco
2126,5,389.28,4.43,2750.57,Philadelphia,Los Angeles
6498,3,486.6,4.53,1356.73,Virginia Beach,Arlington
1417,8,3114.24,5.51,320.32,Dallas,Raleigh
9554,17,3211.56,3.88,131.49,Los Angeles,Mesa
8456,19,1557.12,4.88,874.85,Charlotte,Milwaukee
3616,11,97.32,6.16,3517.78,Jacksonville,Fort Worth
8991,22,486.6,4.73,3218.34,Charlotte,Washington
3566,17,973.2,3.01,375.58,Portland,Sacramento
4121,9,1654.44,7.02,74.58,San Diego,Oklahoma City
6873,5,291.96,5.74,1970.06,Louisville,Portland
6455,7,681.24,5.85,167.99,Arlington,Miami
4910,5,778.56,6.01,528.69,San Francisco,San Diego
3570,24,1751.76,9.55,256.39,Denver,Atlanta
6714,20,194.64,7.35,1543.15,Houston,Los Angeles
1996,8,1167.84,7.64,865.25,Memphis,Omaha
3227,2,1946.4,5.97,397.25,Denver,Colorado Springs
6808,14,291.96,6.14,2671.38,Memphis,Milwaukee
9627,7,1751.76,5.02,180.55,Houston,El Paso
5544,23,1362.48,5.71,107.29,Fort Worth,Las Vegas
4242,15,1167.84,5.92,67.22,Jacksonville,Detroit
1363,24,1751.76,4.84,354.94,Tampa,Baltimore
3483,15,1070.52,4.33,517.67,Colorado Springs,New Orleans
5221,2,4476.72,6.14,28.86,Los Angeles,Tampa
8030,24,1459.8,6.58,359.16,Denver,Fresno
8889,19,97.32,6.07,4399.11,Minneapolis,Oakland
9327,17,1167.84,5.17,846.52,Chicago,Charlotte
6179,2,2335.68,6.49,261.78,Jacksonville,Sacramento
1756,20,1265.16,7.22,291.05,Portland,Fort Worth
1962,19,194.64,4.14,1395.6,El Paso,Detroit
2288,5,291.96,6.76,2904.84,Sacramento,Colorado Springs
9012,23,2822.28,3.89,571.83,Washington,Arlington
9027,4,486.6,5.56,247.97,Seattle,Fort Worth
5167,23,1946.4,5.61,43.79,San Antonio,Las Vegas
2481,23,97.32,6.76,1435.62,Houston,Chicago
2252,24,2433,5.54,196.49,San Francisco,Raleigh
8157,16,1459.8,3.56,222.69,Virginia Beach,Louisville
9051,14,1362.48,6.49,164.39,Miami,Memphis
3006,16,583.92,5.88,689.98,Seattle,Detroit
4927,3,1557.12,5.5,456.96,Virginia Beach,Memphis
2892,10,4184.76,4.35,163.66,Tulsa,Houston
8093,23,2919.6,7.46,143,Jacksonville,Miami
7416,14,2530.32,2.41,282.07,El Paso,Tampa
9848,22,1167.84,5.65,130.15,Sacramento,Tampa
7182,10,2919.6,5.21,322.33,Raleigh,Austin
7434,22,389.28,6.4,1541.06,Philadelphia,San Jose
1007,20,2627.64,5.16,71.3,Minneapolis,Denver
5567,16,973.2,4.8,305.99,Detroit,Fresno
4973,11,973.2,6.53,811.28,Atlanta,Tulsa
8535,3,583.92,7.17,783.72,Seattle,Jacksonville
7326,8,1849.08,6.39,137.02,Oklahoma City,Philadelphia
5537,24,2822.28,5.7,292.82,Fort Worth,Miami
1673,18,3114.24,4.4,106.2,Fort Worth,Oakland
7296,19,1265.16,6.9,334.11,Houston,Indianapolis
5372,23,1459.8,6.18,58.91,Mesa,Washington
1434,19,291.96,5.84,1649.85,Detroit,Las Vegas
2557,11,1849.08,5.93,396.66,San Antonio,Portland
9314,17,2335.68,5.2,191.5,Phoenix,Louisville
3250,16,681.24,4.46,467.06,Arlington,Miami
4984,17,3600.84,5.31,103.54,Jacksonville,Arlington
3636,10,778.56,6.95,1144.14,Jacksonville,Washington
5253,23,4671.36,7.19,242.66,Los Angeles,New Orleans
5649,11,2335.68,6.29,177.1,Fresno,San Jose
3680,24,3211.56,5.16,68.37,Omaha,San Antonio
8339,18,1459.8,3.86,51.46,Albuquerque,Tulsa
4198,10,1557.12,4.82,646.78,Baltimore,Columbus
4994,10,1362.48,6.64,330.33,Memphis,Columbus
7959,16,1070.52,6.25,397.26,San Francisco,Phoenix
9959,19,583.92,5.93,1375.11,Virginia Beach,Kansas City
3873,11,3308.88,6.57,220.16,Atlanta,Chicago
2240,4,973.2,6.68,897.7,Omaha,New Orleans
8023,3,778.56,5.89,220.18,San Diego,San Francisco
9018,7,97.32,6.09,5224.73,San Jose,Dallas
7071,10,3016.92,5.6,199.48,Indianapolis,Tampa
7042,21,1265.16,6.09,760.97,Raleigh,Memphis
5752,20,2822.28,4.38,73.78,Dallas,Kansas City
8444,1,97.32,5.21,988.41,Fort Worth,Jacksonville
8796,19,1167.84,3.31,2490.7,Fresno,Minneapolis
1898,10,778.56,6.09,361.78,Atlanta,Oakland
6348,22,1459.8,6.16,432.16,Washington,Phoenix
5461,19,875.88,6.64,1458.58,Indianapolis,Portland
7782,22,1751.76,6.35,306,Las Vegas,Dallas
8606,19,1459.8,3.12,515.21,Boston,Philadelphia
1543,18,291.96,6.06,1602.86,Virginia Beach,Raleigh
7232,11,1167.84,5.17,190.91,Albuquerque,Washington
1881,8,2724.96,5.13,180.55,Seattle,Minneapolis
5906,12,1946.4,6.21,494.79,San Jose,Baltimore
8409,15,2141.04,4.19,69.25,Fort Worth,Mesa
6533,1,97.32,5.27,7083.05,Memphis,Louisville
8030,13,194.64,5.13,5968.07,Louisville,Milwaukee
9819,18,389.28,4.52,3920.36,Dallas,Fort Worth
7426,23,2822.28,3.79,67.59,New Orleans,Boston
6502,21,2627.64,5.73,220.48,Washington,Tulsa
9071,23,3308.88,5.66,42,Fort Worth,Tulsa
6677,10,97.32,6.66,21381.48,Nashville,Detroit
4409,5,875.88,5.49,440.23,Charlotte,Detroit
7390,4,389.28,6.53,1498.62,Philadelphia,Los Angeles
8697,6,1459.8,4.28,1036.61,Indianapolis,Los Angeles
9087,22,97.32,6.08,3368.63,Las Vegas,Portland
5882,24,3503.52,6.49,319.27,San Antonio,Long Beach
1507,11,1070.52,5.46,438.48,Las Vegas,Kansas City
3545,13,194.64,4.86,2355.84,Atlanta,Colorado Springs
3377,23,681.24,6.38,600.13,Long Beach,Sacramento
3289,10,583.92,6.06,1655.85,San Antonio,Fort Worth
5697,8,1946.4,4.27,506.04,Minneapolis,Portland
4662,18,2627.64,5.26,17.53,Los Angeles,Louisville
5735,5,4184.76,3.93,39.8,San Antonio,New Orleans
7953,12,194.64,4.49,1411.64,Omaha,Miami
5327,19,4087.44,5.46,99.32,Philadelphia,Tampa
3400,16,1362.48,6.99,130.49,Mesa,Boston
9264,21,583.92,4.95,583.77,Virginia Beach,New Orleans
5122,20,1362.48,5.5,86.32,Louisville,Long Beach
7436,17,1362.48,7.37,87.91,Detroit,Kansas City
5498,11,2530.32,6.21,365.22,Sacramento,San Jose
1614,10,1265.16,3.9,323.6,Tampa,Mesa
7017,2,1751.76,6.5,226.45,Tampa,Baltimore
2551,12,3211.56,5.71,11.85,San Francisco,Arlington
4251,3,3114.24,6.07,197.81,Austin,Long Beach
3192,24,389.28,4.93,1243.54,Las Vegas,Milwaukee
8663,11,3211.56,4.46,55.97,Raleigh,San Diego
5154,13,778.56,4.74,410.61,Nashville,Milwaukee
8252,9,3211.56,7.26,70.23,San Francisco,Arlington
6200,18,194.64,5.26,7100.39,Washington,El Paso
9227,17,389.28,5.68,861.76,Fresno,Baltimore
1940,8,3990.12,4.5,179.16,Tampa,San Antonio
5505,19,1167.84,6.55,619.88,Charlotte,Las Vegas
1199,24,3308.88,6.14,47.19,Atlanta,Chicago
4775,15,291.96,5.64,2201.39,Memphis,Oklahoma City
5704,14,3600.84,6.49,190.21,Miami,Phoenix
7873,18,583.92,4.28,565.17,Virginia Beach,New Orleans
8360,16,1557.12,6.1,580.2,Arlington,Tucson
8940,20,97.32,4.9,7326.32,Mesa,Sacramento
3338,22,194.64,4.25,2619.31,Tulsa,Arlington
6704,8,3600.84,5.81,722.68,Houston,Raleigh
7065,13,1849.08,4.59,235.97,Portland,San Antonio
3609,15,1654.44,5.37,240.25,Seattle,Mesa
3249,24,389.28,4.94,4348.67,Denver,Charlotte
8119,4,1654.44,5.73,207.77,Albuquerque,Charlotte
7212,11,973.2,3.95,790.54,Dallas,Denver
2237,13,1362.48,5.54,438.73,Boston,Mesa
8472,21,2238.36,5.43,748.6,San Antonio,Baltimore
5212,19,1557.12,4.94,48.28,Oklahoma City,Dallas
9960,23,3016.92,7.43,552.35,Tucson,Los Angeles
1112,3,97.32,5.47,11231.45,Fort Worth,Jacksonville
6023,7,2043.72,5.43,119.49,San Diego,Louisville
2627,8,2530.32,4.1,49.59,El Paso,Tampa
7348,7,2433,5.97,461.94,Long Beach,Seattle
5934,12,291.96,4.67,2204.67,Chicago,Philadelphia
9172,14,1459.8,4.32,512.09,Fresno,Arlington
9104,4,2627.64,5.53,388.12,El Paso,Arlington
3901,14,3892.8,5.82,112.56,Arlington,Dallas
8583,1,3016.92,5.76,32.49,Chicago,Fresno
1999,4,973.2,6.44,157.24,Louisville,Denver
7330,20,1946.4,6.13,343.1,Louisville,Arlington
2856,5,194.64,5.12,1529.51,Philadelphia,Houston
3183,10,3406.2,4.93,92.78,Miami,San Antonio
5151,1,1265.16,7.35,764.95,Washington,San Antonio
3953,13,3795.48,4.16,220.61,Phoenix,Virginia Beach
4635,19,486.6,7.17,2758.93,San Antonio,Jacksonville
9712,22,486.6,5.67,626.59,Albuquerque,Las Vegas
5367,22,1167.84,6.68,330.03,Charlotte,Las Vegas
7928,13,583.92,6.03,1120.88,Washington,Columbus
5702,20,973.2,4.88,710.52,Milwaukee,Boston
3576,23,389.28,5.6,139.8,San Francisco,Washington
2266,8,291.96,6.56,965.73,Charlotte,Seattle
9590,8,1557.12,4.5,96.38,Nashville,San Antonio
8549,13,97.32,6.39,3101.59,Denver,Washington
5539,5,2043.72,5.22,413.75,Indianapolis,Kansas City
7288,19,2141.04,4.19,52.04,Seattle,Omaha
3204,9,1265.16,4.82,154.46,San Francisco,Louisville
8615,18,875.88,4.74,228.67,Atlanta,Memphis
9840,7,1265.16,4.96,605.39,San Francisco,Louisville
6449,7,4087.44,6.07,35.69,Arlington,San Antonio
9923,22,1167.84,5.58,81.5,Seattle,Philadelphia
6457,24,1849.08,5.35,256.3,Phoenix,Detroit
7302,23,3114.24,4.96,68.56,Dallas,Raleigh
4092,11,1459.8,5.85,140.59,Washington,Phoenix
6228,6,97.32,3.85,2731.93,Miami,Raleigh
6232,16,583.92,5.62,890.58,Portland,Washington
8269,13,778.56,5.21,878.64,Phoenix,Fort Worth
7712,11,1946.4,4.64,808.4,San Francisco,Sacramento
7698,22,2530.32,6.25,262.76,San Diego,Fresno
6450,15,778.56,6.63,1193.79,Mesa,Las Vegas
7732,17,681.24,4.21,252.71,Kansas City,Oakland
8949,21,486.6,5.31,1703.68,Sacramento,Milwaukee
4398,22,291.96,4.09,1184.4,Seattle,Charlotte
1181,22,2433,5.43,64.5,Austin,Sacramento
6880,18,2822.28,3.72,240.34,Charlotte,Virginia Beach
8032,5,194.64,5.55,2317.26,Memphis,Portland
5780,24,291.96,4.89,1875.86,Philadelphia,Dallas
9117,5,2141.04,7.43,320.85,Albuquerque,San Jose
2683,6,1751.76,4.99,113.25,New Orleans,Albuquerque
5476,17,486.6,4.92,845.35,Raleigh,Minneapolis
9720,9,1167.84,4.16,546.8,Raleigh,Louisville
8396,4,2141.04,6.78,259.85,Las Vegas,Phoenix
7753,1,4087.44,6.1,28.16,New Orleans,San Diego
3454,5,2433,5.82,60.27,Phoenix,Baltimore
9304,8,1167.84,4.23,161.02,Oakland,Tucson
6832,12,97.32,4.89,17517.92,Albuquerque,Tucson
7096,7,681.24,5.55,744.5,Fort Worth,Philadelphia
8539,22,3308.88,4.99,115.39,Colorado Springs,Phoenix
7355,12,1557.12,5.06,663.44,Oklahoma City,Dallas
7219,10,778.56,5.15,942.85,Jacksonville,Washington
5492,22,2238.36,7.71,48.64,Charlotte,Kansas City
8290,6,291.96,6.65,264.14,Washington,Indianapolis
6290,16,1265.16,5.54,315.56,Raleigh,Memphis
4361,20,3211.56,5.41,115.65,Philadelphia,Colorado Springs
9931,7,1070.52,5.1,596.03,Kansas City,Arlington
8197,13,1751.76,5.6,129.8,Charlotte,Tucson
4240,18,2433,4.86,101.6,Dallas,Fresno
2284,24,389.28,5.11,1545,Tucson,Atlanta
6570,16,2627.64,5.17,367.94,Oakland,Seattle
9475,13,1849.08,5.77,329.18,Miami,Nashville
2101,23,97.32,4.02,7816.25,Chicago,Houston
3709,4,1265.16,4.71,286.74,Seattle,Milwaukee
9707,21,1459.8,5.73,191.05,Las Vegas,Jacksonville
9978,14,97.32,6.18,2522.88,Nashville,Detroit
9900,8,875.88,6.04,2458.66,El Paso,Fort Worth
9096,15,2822.28,4.32,146.3,San Jose,Colorado Springs
2756,8,583.92,5.49,1920.27,San Jose,Houston
8646,22,3600.84,4.58,118.28,Omaha,Chicago
6027,21,778.56,5.8,737.65,Virginia Beach,Sacramento
3271,24,681.24,5.25,658.52,Milwaukee,Kansas City
2632,5,681.24,6.93,608.56,Louisville,El Paso
9753,20,2238.36,5.02,339.04,Kansas City,Charlotte
1438,2,681.24,4.93,353.56,Houston,Austin
9237,23,1167.84,5.92,518.61,Mesa,Tulsa
3372,13,3795.48,4.21,44.17,Philadelphia,Oakland
7311,22,291.96,5.51,439.21,Portland,Nashville
6113,24,1849.08,4.28,364.3,Portland,San Antonio
4875,15,486.6,4.44,631.04,San Diego,Fort Worth
5608,12,2724.96,5.92,134.69,Boston,Arlington
8802,23,97.32,5.98,3788.22,Memphis,Las Vegas
8044,17,973.2,5.06,574.71,Memphis,Kansas City
1376,11,583.92,5.63,76.73,Omaha,Minneapolis
4521,4,3308.88,5.78,107.82,Dallas,Long Beach
9969,10,1849.08,5.77,672.55,Columbus,Tucson
6314,14,1167.84,7.13,1365.7,Louisville,Indianapolis
6721,4,291.96,5.49,218.96,Louisville,Portland
8244,20,389.28,5.2,940.2,Oakland,Raleigh
8875,3,1167.84,6.53,757.16,Tucson,Boston
6738,17,1557.12,5.4,337.43,Tulsa,Milwaukee
5792,13,3308.88,5,83.14,San Diego,Miami
7234,9,2627.64,4.14,270.38,Colorado Springs,Jacksonville
7869,16,389.28,6.21,3501.27,Charlotte,Denver
8988,5,1459.8,7.72,108.89,Las Vegas,Jacksonville
2524,18,4379.4,6.49,101.86,Phoenix,New Orleans
8349,15,2627.64,5.24,85.85,Jacksonville,Colorado Springs
2412,2,583.92,3.57,446.92,Arlington,Long Beach
2779,23,973.2,4.99,275.91,Kansas City,Memphis
3196,11,681.24,5.73,3510.11,San Jose,Indianapolis
9922,17,1167.84,5.54,164.14,New Orleans,Kansas City
2248,17,583.92,6.04,194.04,Colorado Springs,Tucson
9088,23,389.28,4.34,999.9,Boston,Oklahoma City
6099,10,3600.84,5.36,114.66,San Jose,Tulsa
2683,20,291.96,5.02,847.23,Long Beach,Minneapolis
2132,21,2238.36,5.78,696.13,Miami,Denver
4679,9,875.88,4.2,931.18,Seattle,Dallas
8415,19,681.24,5.73,615.12,San Jose,Indianapolis
7864,12,97.32,6.36,3877.82,San Jose,Austin
8683,7,2141.04,4.45,189.98,Long Beach,Boston
4688,23,875.88,5.18,979.68,Austin,Los Angeles
3587,5,3406.2,5.46,224.06,Fort Worth,Tampa
5277,17,1946.4,6.19,147.34,Washington,Omaha
8027,18,583.92,6.18,2338.01,Los Angeles,San Diego
4259,3,875.88,5.73,798.17,Omaha,Arlington
4945,8,681.24,5.52,510.06,Tulsa,Omaha
7570,2,2724.96,5.97,75.3,Boston,Arlington
3371,19,1654.44,6.01,372.98,Denver,Los Angeles
9299,20,291.96,4.93,659.72,Oklahoma City,El Paso
9918,17,2822.28,6.18,110.67,Omaha,Austin
5390,11,2627.64,4.83,392.04,San Francisco,Long Beach
5218,20,291.96,7,999.5,Fort Worth,San Jose
1823,9,3114.24,4.54,81.89,Austin,Long Beach
2118,2,3892.8,6.87,119.18,Houston,Virginia Beach
9922,23,1849.08,6.7,401.4,Dallas,Memphis
9979,12,2043.72,7.22,68.01,Albuquerque,Austin
9711,18,3114.24,4.08,542.37,Austin,Long Beach
7343,3,1362.48,6.11,414.41,Albuquerque,Minneapolis
5002,6,3114.24,5.84,59.24,Minneapolis,Columbus
8238,3,1946.4,5.38,330.6,Louisville,Arlington
3505,20,583.92,4.88,1302.75,Dallas,Chicago
8885,19,291.96,6.25,6412.01,Minneapolis,Long Beach
5698,13,583.92,5.27,139.18,Seattle,Jacksonville
7096,9,2238.36,6.09,88.58,Fort Worth,Sacramento
8150,3,1362.48,5.75,254.45,Tucson,Tulsa
2185,16,389.28,6.57,1316.25,Long Beach,Tulsa
2896,18,194.64,5.37,318.47,Oklahoma City,Las Vegas
4491,11,194.64,4.5,2434.81,Las Vegas,Louisville
3351,5,97.32,3.65,3861.29,Arlington,New Orleans
6051,2,2238.36,4.02,72.87,Mesa,Jacksonville
2524,5,1362.48,6.92,106.9,Phoenix,Denver
5035,5,194.64,4.93,2409.86,Raleigh,Colorado Springs
8914,3,1654.44,7.21,31.92,Milwaukee,Columbus
2107,16,1459.8,4.05,227.65,Portland,Austin
7273,5,194.64,5.32,3320.76,Milwaukee,Tucson
9431,20,97.32,5.9,14201.19,San Jose,Austin
6540,13,389.28,6.02,1734.19,Miami,Kansas City
